YB,YB_long,YB_lat,8umphotom,12umphotom,24umphotom,70umphotom,8flag1,12flag1,24flag1,70flag1
ID Number,degree,degree,Jy,Jy,Jy,Jy,Saturated,Saturated,Saturated,Saturated
5182,337.046589,-0.000769601,,,,,,,,
5183,337.0493353,-1.055615691,,,,,,,,
5184,337.0835834,-0.480989686,,,,,,,,
5185,337.0982203,-0.966651968,,,,,,,,
5186,337.1218498,-0.174981898,,,,,,,,
5187,337.1226454,0.271052374,,,,,,,,
5188,337.1249628,-0.050122348,,,,,,,,
5189,337.1381675,0.010357404,,,,,,,,
5190,337.1637521,0.079930615,,,,,,,,
5191,337.1723003,-0.058427105,,,,,,,,
5192,337.1759807,-0.061535723,,,,,,,,
5193,337.1866676,-0.058945288,,,,,,,,
5194,337.1936864,-0.060044913,,,,,,,,
5195,337.2182645,-1.036913746,,,,,,,,
5196,337.2340558,-0.248828482,,,,,,,,
5197,337.238411,0.227372921,,,,,,,,
5198,337.2598166,-0.148951144,,,,,,,,
5199,337.2635902,-0.070013907,,,,,,,,
5200,337.2780078,-0.861694111,,,,,,,,
5201,337.2801881,-0.159767517,,,,,,,,
5202,337.2831789,-0.38779338,,,,,,,,
5203,337.2846043,-0.112554481,,,,,,,,
5204,337.3111841,-0.151417389,,,,,,,,
5205,337.3120559,-0.204553473,,,,,,,,
5206,337.3545964,0.051648572,,,,,,,,
5207,337.3627852,0.014127084,,,,,,,,
5208,337.3664223,-0.400997149,,,,,,,,
5209,337.3674454,-0.179440473,,,,,,,,
5210,337.4009485,0.363260721,,,,,,,,
5211,337.4021606,-0.40612263,,,,,,,,
5212,337.4117569,-0.401126495,,,,,,,,
5213,337.4148321,0.03490865,,,,,,,,
5214,337.4271464,-0.402097366,,,,,,,,
5215,337.4317601,-0.417154017,,,,,,,,
5216,337.4340175,0.077205288,,,,,,,,
5217,337.4392754,-0.396635804,,,,,,,,
5218,337.4664766,-0.23257954,,,,,,,,
5219,337.4772563,-0.533126368,,,,,,,,
5220,337.4810396,-0.525256534,,,,,,,,
5221,337.4875625,-0.175819087,,,,,,,,
5222,337.50224,-0.299215208,,,,,,,,
5223,337.5074947,-0.291846864,,,,,,,,
5224,337.5553896,-0.680733846,,,,,,,,
5225,337.5594181,-0.197714544,,,,,,,,
5226,337.5618941,-0.448714376,,,,,,,,
5227,337.5646263,-0.438673658,,,,,,,,
5228,337.5696706,0.011625041,,,,,,,,
5229,337.5768059,0.017648448,,,,,,,,
5230,337.5831485,-0.069592514,,,,,,,,
5231,337.5903297,-0.016600968,,,,,,,,
5232,337.5944715,0.51149405,,,,,,,,
5233,337.616389,-0.062804767,,,,,,,,
5234,337.6297889,-0.018814293,,,,,,,,
5235,337.6649806,-0.175386484,,,,,,,,
5236,337.6650109,0.142413889,,,,,,,,
5237,337.6689215,0.215407034,,,,,,,,
5238,337.6715956,-0.193671358,,,,,,,,
5239,337.6750502,0.018991795,,,,,,,,
5240,337.680602,0.221987722,,,,,,,,
5241,337.6895595,0.02658051,,,,,,,,
5242,337.7050277,-0.057239356,,,,,,,,
5243,337.7084413,0.09346598,,,,,,,,
5244,337.7106853,0.085403885,,,,,,,,
5245,337.7138826,0.090522263,,,,,,,,
5246,337.7819875,0.004406695,,,,,,,,
5247,337.7831251,-0.508435481,,,,,,,,
5248,337.8037119,-0.916260883,,,,,,,,
5249,337.8124449,-0.917015617,,,,,,,,
5250,337.8268803,-0.031666363,,,,,,,,
5251,337.8468621,-0.367683282,,,,,,,,
5252,337.8554428,-0.118197077,,,,,,,,
5253,337.8868776,-0.131590104,,,,,,,,
5254,337.9043991,-0.443253111,,,,,,,,
5255,337.9206468,-0.493151963,,,,,,,,
5256,337.9349825,0.360969753,,,,,,,,
5257,337.9839765,-0.146638617,,,,,,,,
5258,337.9867097,-0.142769205,,,,,,,,
5259,337.9939291,0.077026626,,,,,,,,
5260,337.9953326,0.08370991,,,,,,,,
5261,338.0003917,-0.149405599,,,,,,,,
5262,338.0059562,-0.02518055,,,,,,,,
5263,338.0065215,0.018051105,,,,,,,,
5264,338.0639253,-0.068690401,,,,,,,,
5265,338.0727126,0.013215724,,,,,,,,
5266,338.1117485,-0.191135054,,,,,,,,
5267,338.1393435,-0.147378177,,,,,,,,
5268,338.146612,-0.171529218,,,,,,,,
5269,338.1745085,-0.115881915,,,,,,,,
5270,338.1805235,0.978621479,,,,,,,,
5271,338.2175525,-0.532282705,,,,,,,,
5272,338.2614707,-0.275140117,,,,,,,,
5273,338.2629818,-0.363212447,,,,,,,,
5274,338.267584,0.256499231,,,,,,,,
5275,338.2707791,-0.293777102,,,,,,,,
5276,338.2892588,-0.37161475,,,,,,,,
5277,338.305454,-0.324164006,,,,,,,,
5278,338.3245845,0.15488515,,,,,,,,
5279,338.3302783,0.178929698,,,,,,,,
5280,338.3337756,0.131289158,,,,,,,,
5281,338.3446883,0.170099131,,,,,,,,
5282,338.3513314,-0.544607945,,,,,,,,
5283,338.3529069,0.147897286,,,,,,,,
5284,338.3560486,0.154368852,,,,,,,,
5285,338.3586037,-0.857858436,,,,,,,,
5286,338.3591898,-0.095424215,,,,,,,,
5287,338.3618118,0.140661913,,,,,,,,
5288,338.3739008,-0.151645488,,,,,,,,
5289,338.3826849,0.163334715,,,,,,,,
5290,338.3989962,-0.407884696,,,,,,,,
5291,338.4054204,-0.202520249,,,,,,,,
5292,338.4088635,0.183316593,,,,,,,,
5293,338.4320112,0.014450693,,,,,,,,
5294,338.4356851,0.058794784,,,,,,,,
5295,338.4610014,-0.258250961,,,,,,,,
5296,338.4758702,0.041358483,,,,,,,,
5297,338.488845,0.044982748,,,,,,,,
5298,338.5304286,0.213122166,,,,,,,,
5299,338.5546868,-0.416679801,,,,,,,,
5300,338.5577999,-0.641901424,,,,,,,,
5301,338.5673608,-0.158826743,,,,,,,,
5302,338.5682961,-0.144975081,,,,,,,,
5303,338.5722884,0.059056186,,,,,,,,
5304,338.5727905,0.069080939,,,,,,,,
5305,338.5745727,0.551019665,,,,,,,,
5306,338.5752119,0.052006676,,,,,,,,
5307,338.5951248,-0.004143853,,,,,,,,
5308,338.6319077,-1.003554439,,,,,,,,
5309,338.638485,-0.999301326,,,,,,,,
5310,338.6800417,-0.131993128,,,,,,,,
5311,338.6810943,-0.084785342,,,,,,,,
5312,338.7025671,-0.996170654,,,,,,,,
5313,338.7171422,0.788989518,,,,,,,,
5314,338.7300488,0.528965204,,,,,,,,
5315,338.7558457,-1.01484607,,,,,,,,
5316,338.7676685,-1.011113127,,,,,,,,
5317,338.7754211,-0.135856981,,,,,,,,
5318,338.8013758,0.481310014,,,,,,,,
5319,338.8125002,0.126917304,,,,,,,,
5320,338.8497226,0.407950865,,,,,,,,
5321,338.8710008,0.023962344,,,,,,,,
5322,338.8748294,0.082089618,,,,,,,,
5323,338.8874791,-0.604239359,,,,,,,,
5324,338.9025392,0.348509765,,,,,,,,
5325,338.9141888,0.547155238,,,,,,,,
5326,338.9166056,0.382900119,,,,,,,,
5327,338.9216768,0.624448025,,,,,,,,
5328,338.924032,0.562494326,,,,,,,,
5329,338.9245254,-0.503547488,,,,,,,,
5330,338.92753,0.387035195,,,,,,,,
5331,338.9276662,-0.373927883,,,,,,,,
5332,338.9301675,0.556371297,,,,,,,,
5333,338.9339349,-0.062966534,,,,,,,,
5334,338.9356247,-0.488491322,,,,,,,,
5335,338.9435252,-0.483322977,,,,,,,,
5336,338.9572038,0.734558689,,,,,,,,
5337,338.9573872,-0.030610271,,,,,,,,
5338,338.974533,0.854773672,,,,,,,,
5339,338.9890433,0.711163595,,,,,,,,
5340,338.999703,0.430444495,,,,,,,,
5341,339.0102566,0.43662476,,,,,,,,
5342,339.0140139,0.5182806,,,,,,,,
5343,339.0367045,0.029601749,,,,,,,,
5344,339.0502077,-0.316728562,,,,,,,,
5345,339.0554087,0.914822932,,,,,,,,
5346,339.0634614,0.151041685,,,,,,,,
5347,339.0738944,-0.246328064,,,,,,,,
5348,339.0811272,0.738450491,,,,,,,,
5349,339.1006884,0.152293109,,,,,,,,
5350,339.1048923,0.149381752,,,,,,,,
5351,339.1112648,0.147538746,,,,,,,,
5352,339.1238138,0.732796417,,,,,,,,
5353,339.1298856,-0.670377804,,,,,,,,
5354,339.1555392,-0.49802159,,,,,,,,
5355,339.1785097,-0.381159838,,,,,,,,
5356,339.1787706,0.094959288,,,,,,,,
5357,339.1823986,-0.39196247,,,,,,,,
5358,339.2090153,0.086157944,,,,,,,,
5359,339.2192789,0.263000298,,,,,,,,
5360,339.2403044,0.007946248,,,,,,,,
5361,339.2579064,0.357739286,,,,,,,,
5362,339.2711472,-0.656605873,,,,,,,,
5363,339.2830478,0.135195701,,,,,,,,
5364,339.2886648,-0.281413639,,,,,,,,
5365,339.3018324,0.299640917,,,,,,,,
5366,339.305993,0.323015757,,,,,,,,
5367,339.3310336,-0.232944997,,,,,,,,
5368,339.3314,0.096422187,,,,,,,,
5369,339.3476948,-0.434761775,,,,,,,,
5370,339.3598127,-0.231897262,,,,,,,,
5371,339.364384,-0.677335832,,,,,,,,
5372,339.3801346,-0.694420325,,,,,,,,
5373,339.4009769,0.67425335,,,,,,,,
5374,339.4191995,-0.713946994,,,,,,,,
5375,339.4742905,0.181947731,,,,,,,,
5376,339.4877831,0.090706472,,,,,,,,
5377,339.5083917,0.658479207,,,,,,,,
5378,339.5495584,0.631182666,,,,,,,,
5379,339.5587719,-0.401966619,,,,,,,,
5380,339.5588285,-1.013064981,,,,,,,,
5381,339.5661077,-0.086482868,,,,,,,,
5382,339.5802105,0.0853057,,,,,,,,
5383,339.581202,-0.87237509,,,,,,,,
5384,339.5839886,-0.893287891,,,,,,,,
5385,339.5843771,0.014826343,,,,,,,,
5386,339.5899253,0.083415094,,,,,,,,
5387,339.5908689,0.531004496,,,,,,,,
5388,339.6059209,0.306102113,,,,,,,,
5389,339.6337476,-0.225667136,,,,,,,,
5390,339.6989676,0.302230902,,,,,,,,
5391,339.7011784,0.186906995,,,,,,,,
5392,339.7466658,0.094776967,,,,,,,,
5393,339.7519049,0.454989505,,,,,,,,
5394,339.7600585,0.053083925,,,,,,,,
5395,339.769914,0.010833849,,,,,,,,
5396,339.7764833,0.021939098,,,,,,,,
5397,339.8384337,0.624659486,,,,,,,,
5398,339.8419135,0.294773317,,,,,,,,
5399,339.8439682,0.30050276,,,,,,,,
5400,339.8527433,0.294437778,,,,,,,,
5401,339.854726,0.30017797,,,,,,,,
5402,339.8702978,-0.019983809,,,,,,,,
5403,339.9210396,-0.571467328,,,,,,,,
5404,339.931974,0.204384452,,,,,,,,
5405,339.942341,-0.093091872,,,,,,,,
5406,339.9539093,0.060480863,,,,,,,,
5407,339.9803027,-0.539717588,,,,,,,,
5408,340.0420904,-0.211905357,,,,,,,,
5409,340.0503754,-0.23147033,,,,,,,,
5410,340.0508723,-0.245169935,,,,,,,,
5411,340.0562274,-0.244088783,,,,,,,,
5412,340.0625249,-0.213667712,,,,,,,,
5413,340.0701835,0.926591869,,,,,,,,
5414,340.0785789,0.929246382,,,,,,,,
5415,340.1013,-0.314605085,,,,,,,,
5416,340.1152654,0.474680451,,,,,,,,
5417,340.1180588,-0.141894893,,,,,,,,
5418,340.1813892,-0.046706607,,,,,,,,
5419,340.2168985,-0.117861901,,,,,,,,
5420,340.2312901,-0.104858506,,,,,,,,
5421,340.2353781,-0.367626182,,,,,,,,
5422,340.2477195,-0.372434795,,,,,,,,
5423,340.2702174,-0.058129986,,,,,,,,
5424,340.2741419,0.511088648,,,,,,,,
5425,340.3010273,-0.371147829,,,,,,,,
5426,340.308533,0.107247655,,,,,,,,
5427,340.3549152,-0.645128939,,,,,,,,
5428,340.4034564,-0.379194494,,,,,,,,
5429,340.4287249,-0.370778696,,,,,,,,
5430,340.4313297,0.130456411,,,,,,,,
5431,340.4383964,0.01919427,,,,,,,,
5432,340.4481292,-0.555272392,,,,,,,,
5433,340.4628518,-0.293526483,,,,,,,,
5434,340.4658164,-0.299525628,,,,,,,,
5435,340.4893399,0.178854707,,,,,,,,
5436,340.5174979,-0.151842509,,,,,,,,
5437,340.5316157,-0.506633338,,,,,,,,
5438,340.5349036,-0.14781725,,,,,,,,
5439,340.545804,0.11496296,,,,,,,,
5440,340.5728616,0.360478399,,,,,,,,
5441,340.5981243,0.350023594,,,,,,,,
5442,340.6152636,-0.08321053,,,,,,,,
5443,340.6256077,0.350993233,,,,,,,,
5444,340.629259,-0.10723366,,,,,,,,
5445,340.6340915,-0.643176119,,,,,,,,
5446,340.6351575,-0.670476171,,,,,,,,
5447,340.6599715,-0.566295334,,,,,,,,
5448,340.6781143,-0.568134353,,,,,,,,
5449,340.7533804,-0.5998619,,,,,,,,
5450,340.7851828,-0.08908548,,,,,,,,
5451,340.7861163,-1.018900228,,,,,,,,
5452,340.8275446,-1.005123813,,,,,,,,
5453,340.8614635,-0.877480987,,,,,,,,
5454,340.8711775,-0.373495428,,,,,,,,
5455,340.8773033,-0.374220728,,,,,,,,
5456,340.8789441,-0.368504994,,,,,,,,
5457,340.8796412,-0.377445012,,,,,,,,
5458,340.8835687,-0.367735212,,,,,,,,
5459,340.894229,-0.366263817,,,,,,,,
5460,340.9004056,-0.191480814,,,,,,,,
5461,340.9023456,-0.386763713,,,,,,,,
5462,340.9265442,-0.228942533,,,,,,,,
5463,340.937642,-0.230492704,,,,,,,,
5464,340.9621587,0.103838235,,,,,,,,
5465,340.963783,-0.172929199,,,,,,,,
5466,340.9735988,-0.999223013,,,,,,,,
5467,341.0077247,-0.639598829,,,,,,,,
5468,341.0304895,0.022611823,,,,,,,,
5469,341.0844371,-0.250454617,,,,,,,,
5470,341.1226459,0.142420264,,,,,,,,
5471,341.1283308,-0.345881849,,,,,,,,
5472,341.129091,-0.354139889,,,,,,,,
5473,341.143787,0.164085776,,,,,,,,
5474,341.2032312,-0.016137774,,,,,,,,
5475,341.2103849,-0.231378436,,,,,,,,
5476,341.2321616,0.337095377,,,,,,,,
5477,341.2369667,0.33557315,,,,,,,,
5478,341.2378513,-0.273897919,,,,,,,,
5479,341.2641643,-0.26693378,,,,,,,,
5480,341.2647638,-0.307697993,,,,,,,,
5481,341.2708996,0.060970165,,,,,,,,
5482,341.2758768,-0.292449081,,,,,,,,
5483,341.2855545,0.161041333,,,,,,,,
5484,341.2955223,-0.432236397,,,,,,,,
5485,341.3134564,0.191214254,,,,,,,,
5486,341.3475544,0.842610763,,,,,,,,
5487,341.352138,-0.249720327,,,,,,,,
5488,341.4526824,-0.237897548,,,,,,,,
5489,341.4595906,-0.288773706,,,,,,,,
5490,341.5805248,-0.269002562,,,,,,,,
5491,341.6041389,0.228750668,,,,,,,,
5492,341.6628198,0.179638229,,,,,,,,
5493,341.6628691,0.185810071,,,,,,,,
5494,341.6684162,0.384442805,,,,,,,,
5495,341.7015618,0.051325753,,,,,,,,
5496,341.7763408,-0.540927252,,,,,,,,
5497,341.7785482,0.09035955,,,,,,,,
5498,341.8364743,-0.411699131,,,,,,,,
5499,341.91106,-0.456467151,,,,,,,,
5500,341.9274605,-0.170317172,,,,,,,,
5501,341.9335213,-0.166317292,,,,,,,,
5502,341.9480441,-0.024381261,,,,,,,,
5503,341.9617541,-0.453282939,,,,,,,,
5504,341.9724646,0.22813245,,,,,,,,
5505,341.9734986,0.224821646,,,,,,,,
5506,342.0262458,-0.07087456,,,,,,,,
5507,342.0475236,-0.447690009,,,,,,,,
5508,342.0539239,-0.044226384,,,,,,,,
5509,342.0608968,0.419951987,,,,,,,,
5510,342.0639116,-0.053957149,,,,,,,,
5511,342.0999448,0.528467316,,,,,,,,
5512,342.1024994,0.501999867,,,,,,,,
5513,342.1240338,0.496739249,,,,,,,,
5514,342.1310636,0.021166436,,,,,,,,
5515,342.1646188,0.155853843,,,,,,,,
5516,342.2470937,0.30566998,,,,,,,,
5517,342.3189028,0.09750854,,,,,,,,
5518,342.3346784,0.020772741,,,,,,,,
5519,342.3592482,0.106384377,,,,,,,,
5520,342.3840891,0.122590928,,,,,,,,
5521,342.3860839,0.071594225,,,,,,,,
5522,342.3876956,0.075530558,,,,,,,,
5523,342.3887258,-0.07194273,,,,,,,,
5524,342.3939416,0.19933267,,,,,,,,
5525,342.432201,-0.056664275,,,,,,,,
5526,342.4491862,0.16897294,,,,,,,,
5527,342.4888472,0.183154187,,,,,,,,
5528,342.4950678,0.183466244,,,,,,,,
5529,342.5095569,0.660411312,,,,,,,,
5530,342.52785,-0.30148077,,,,,,,,
5531,342.5474719,0.761208856,,,,,,,,
5532,342.5489012,-0.985201837,,,,,,,,
5533,342.6731299,0.006769428,,,,,,,,
5534,342.7008973,0.134303933,,,,,,,,
5535,342.7011196,0.125567959,,,,,,,,
5536,342.7744093,-0.088184715,,,,,,,,
5537,342.8006649,-0.688846772,,,,,,,,
5538,342.8207289,-0.03019418,,,,,,,,
5539,342.8295986,-0.031424235,,,,,,,,
5540,342.8748913,0.46719107,,,,,,,,
5541,342.9016569,-0.08040761,,,,,,,,
5542,342.9257331,-0.647245933,,,,,,,,
5543,342.9880947,-0.026770829,,,,,,,,
5544,343.0131305,0.16823484,,,,,,,,
5545,343.0238472,-0.488174384,,,,,,,,
5546,343.1597599,0.048316032,,,,,,,,
5547,343.1902156,0.703001398,,,,,,,,
5548,343.231338,-0.070478326,,,,,,,,
5549,343.2327858,-0.076321333,,,,,,,,
5550,343.2421092,0.736438251,,,,,,,,
5551,343.2426786,-0.718754596,,,,,,,,
5552,343.2481571,0.709532402,,,,,,,,
5553,343.2929732,0.163096684,,,,,,,,
5554,343.2995442,0.172557031,,,,,,,,
5555,343.3457861,-0.539177075,,,,,,,,
5556,343.3513456,-0.078740931,,,,,,,,
5557,343.3666954,-0.234448664,,,,,,,,
5558,343.3866883,-0.517285953,,,,,,,,
5559,343.3940735,-0.321637661,,,,,,,,
5560,343.3991677,0.132101208,,,,,,,,
5561,343.4437543,-0.202536628,,,,,,,,
5562,343.501795,-0.477804376,,,,,,,,
5563,343.502155,-0.015221268,,,,,,,,
5564,343.5763139,-0.61768757,,,,,,,,
5565,343.6193005,0.952335411,,,,,,,,
5566,343.6234309,-0.666050168,,,,,,,,
5567,343.6316139,0.987629741,,,,,,,,
5568,343.6882863,-0.019938667,,,,,,,,
5569,343.7213672,-0.222399397,,,,,,,,
5570,343.7244132,-0.40296171,,,,,,,,
5571,343.7374293,-0.233530885,,,,,,,,
5572,343.7809688,-0.023119815,,,,,,,,
5573,343.806232,-0.76291872,,,,,,,,
5574,343.8126345,0.229045521,,,,,,,,
5575,343.813393,0.145336678,,,,,,,,
5576,343.8347829,-0.359461057,,,,,,,,
5577,343.8361755,-0.365121638,,,,,,,,
5578,343.8560838,-0.098751487,,,,,,,,
5579,343.8935843,0.015175462,,,,,,,,
5580,343.9043735,0.104099028,,,,,,,,
5581,343.9084325,0.118404042,,,,,,,,
5582,343.909616,0.111304128,,,,,,,,
5583,343.9571037,-0.184689233,,,,,,,,
5584,343.9573576,0.151742684,,,,,,,,
5585,344.0231941,-0.146320462,,,,,,,,
5586,344.0312084,-0.350697653,,,,,,,,
5587,344.0651784,0.121562838,,,,,,,,
5588,344.1030691,-0.661234851,,,,,,,,
5589,344.1191136,-0.352768541,,,,,,,,
5590,344.1554157,0.494376241,,,,,,,,
5591,344.1663556,0.204696943,,,,,,,,
5592,344.1752349,0.013736264,,,,,,,,
5593,344.1952499,-0.038145093,,,,,,,,
5594,344.1976968,-0.54498763,,,,,,,,
5595,344.2007246,0.142469233,,,,,,,,
5596,344.2157789,-0.622217206,,,,,,,,
5597,344.2215178,-0.625108142,,,,,,,,
5598,344.2222189,-0.596586872,,,,,,,,
5599,344.225313,-0.169269178,,,,,,,,
5600,344.3339135,-0.083994788,,,,,,,,
5601,344.3341177,0.133638964,,,,,,,,
5602,344.4019463,0.457694596,,,,,,,,
5603,344.4176138,0.037454979,,,,,,,,
5604,344.4211459,0.032923602,,,,,,,,
5605,344.4263942,0.044057904,,,,,,,,
5606,344.4481081,0.989809382,,,,,,,,
5607,344.4715388,-0.085978624,,,,,,,,
5608,344.5031175,-0.335970502,,,,,,,,
5609,344.5334445,-0.419649066,,,,,,,,
5610,344.5966725,0.189828529,,,,,,,,
5611,344.5974628,0.62124518,,,,,,,,
5612,344.5993187,0.185624308,,,,,,,,
5613,344.7241313,-0.505886038,,,,,,,,
5614,344.7776545,-0.089475047,,,,,,,,
5615,344.7777451,-0.213594474,,,,,,,,
5616,344.7817705,-0.21336985,,,,,,,,
5617,344.8042307,-0.270515397,,,,,,,,
5618,344.8306053,-0.25404537,,,,,,,,
5619,344.8341149,-0.530707081,,,,,,,,
5620,344.8673811,0.239075958,,,,,,,,
5621,344.9099392,0.246371837,,,,,,,,
5622,344.9421141,0.198393039,,,,,,,,
5623,344.942613,-0.224368382,,,,,,,,
5624,344.9779985,-0.896610558,,,,,,,,
5625,344.9819532,0.102606767,,,,,,,,
5626,344.9892976,-0.277184011,,,,,,,,
5627,344.9908954,-0.26714383,,,,,,,,
5628,345.016962,-0.448212612,,,,,,,,
5629,345.0268095,-0.046689586,,,,,,,,
5630,345.0464597,1.033357579,,,,,,,,
5631,345.0992746,-0.61093541,,,,,,,,
5632,345.1353952,-0.174427148,,,,,,,,
5633,345.1557006,-0.418730591,,,,,,,,
5634,345.1923342,-0.208953984,,,,,,,,
5635,345.2109577,-0.541130784,,,,,,,,
5636,345.2213936,1.007671539,,,,,,,,
5637,345.2464905,-0.588277335,,,,,,,,
5638,345.2491817,-0.597991991,,,,,,,,
5639,345.2855716,0.929992682,,,,,,,,
5640,345.3287481,1.018777205,,,,,,,,
5641,345.3484231,-0.663215973,,,,,,,,
5642,345.3525415,-0.676120688,,,,,,,,
5643,345.3747778,0.148732134,,,,,,,,
5644,345.3764962,-0.902402387,,,,,,,,
5645,345.4021334,0.103778948,,,,,,,,
5646,345.4023643,-0.947510565,,,,,,,,
5647,345.4405591,0.203862627,,,,,,,,
5648,345.4738364,-0.112381749,,,,,,,,
5649,345.4881903,0.315673912,,,,,,,,
5650,345.4915914,0.30342546,,,,,,,,
5651,345.4973631,0.352614104,,,,,,,,
5652,345.5014979,-0.863710022,,,,,,,,
5653,345.5056185,0.876190994,,,,,,,,
5654,345.508743,-0.324047566,,,,,,,,
5655,345.528004,-0.05091922,,,,,,,,
5656,345.5444427,0.958501954,,,,,,,,
5657,345.5502093,0.960904757,,,,,,,,
5658,345.5502575,0.417030643,,,,,,,,
5659,345.5502714,0.532278356,,,,,,,,
5660,345.6350908,-0.233734219,,,,,,,,
5661,345.6485209,0.015375156,,,,,,,,
5662,345.649055,0.008138471,,,,,,,,
5663,345.7187901,0.14890155,,,,,,,,
5664,345.7456835,0.068239288,,,,,,,,
5665,345.7515029,0.07271496,,,,,,,,
5666,345.7771544,-0.169690987,,,,,,,,
5667,345.8032744,0.047809855,,,,,,,,
5668,345.8479147,0.019288173,,,,,,,,
5669,345.8518651,-0.345404249,,,,,,,,
5670,345.8591891,-0.355595088,,,,,,,,
5671,345.8627045,-0.1873329,,,,,,,,
5672,345.9005338,0.448803716,,,,,,,,
5673,345.9011174,-0.397860042,,,,,,,,
5674,345.9056845,-0.565844902,,,,,,,,
5675,345.9140119,-0.1261929,,,,,,,,
5676,345.9175508,0.002154744,,,,,,,,
5677,345.941452,-0.08384648,,,,,,,,
5678,345.9808701,-0.020727671,,,,,,,,
5679,346.0388572,0.048539171,,,,,,,,
5680,346.0502976,-0.081042812,,,,,,,,
5681,346.0578957,-0.02395151,,,,,,,,
5682,346.0766474,-0.0567873,,,,,,,,
5683,346.1628713,-0.132596916,,,,,,,,
5684,346.1941938,-0.060055793,,,,,,,,
5685,346.1957727,0.039737874,,,,,,,,
5686,346.2114766,0.316501353,,,,,,,,
5687,346.2327936,-0.320151473,,,,,,,,
5688,346.2659701,0.27682147,,,,,,,,
5689,346.2773846,0.09650097,,,,,,,,
5690,346.2805723,0.060855432,,,,,,,,
5691,346.2954339,-0.163049184,,,,,,,,
5692,346.30168,-0.166744908,,,,,,,,
5693,346.3065105,0.325051194,,,,,,,,
5694,346.3168838,-0.478962911,,,,,,,,
5695,346.3238687,-0.172398816,,,,,,,,
5696,346.3264793,0.125008673,,,,,,,,
5697,346.4052978,-0.143786822,,,,,,,,
5698,346.4148855,0.255427938,,,,,,,,
5699,346.4217093,0.278487532,,,,,,,,
5700,346.4638004,0.948335522,,,,,,,,
5701,346.4953271,0.352546131,,,,,,,,
5702,346.5082388,0.255114958,,,,,,,,
5703,346.5229659,0.083629905,,,,,,,,
5704,346.7011797,-0.021699308,,,,,,,,
5705,346.8210064,-0.072711813,,,,,,,,
5706,346.8585239,0.343063403,,,,,,,,
5707,346.8604797,0.306352023,,,,,,,,
5708,346.9494727,-0.041549135,,,,,,,,
5709,346.9623046,-0.114398677,,,,,,,,
5710,346.9725009,0.151782532,,,,,,,,
5711,347.1233342,0.268279317,,,,,,,,
5712,347.1272524,0.277815214,,,,,,,,
5713,347.2070069,-0.096551703,,,,,,,,
5714,347.2359654,0.309096933,,,,,,,,
5715,347.266143,0.02020862,,,,,,,,
5716,347.2944625,0.131878763,,,,,,,,
5717,347.3643275,0.133994992,,,,,,,,
5718,347.4236831,0.607028828,,,,,,,,
5719,347.45456,-0.146593349,,,,,,,,
5720,347.5119955,-0.551947005,,,,,,,,
5721,347.5510123,0.171488126,,,,,,,,
5722,347.583732,0.212637688,,,,,,,,
5723,347.5909113,0.217879215,,,,,,,,
5724,347.6000274,0.244174254,,,,,,,,
5725,347.6143299,0.15163755,,,,,,,,
5726,347.6302955,0.213503871,,,,,,,,
5727,347.7345237,-0.299478152,,,,,,,,
5728,347.7511086,0.227086816,,,,,,,,
5729,347.7584297,0.762081051,,,,,,,,
5730,347.7842272,0.283727159,,,,,,,,
5731,347.7852307,-0.458034704,,,,,,,,
5732,347.8624013,0.018761242,,,,,,,,
5733,347.8673699,0.020693983,,,,,,,,
5734,347.8715283,0.014517265,,,,,,,,
5735,347.871966,-0.313752453,,,,,,,,
5736,347.8799526,-0.294257546,,,,,,,,
5737,347.8837338,0.025201416,,,,,,,,
5738,347.8849322,-0.289583803,,,,,,,,
5739,347.8939378,-0.170939305,,,,,,,,
5740,347.8957727,-0.28919324,,,,,,,,
5741,347.8979016,0.043310206,,,,,,,,
5742,347.9031467,0.049211057,,,,,,,,
5743,347.9182788,-0.761431875,,,,,,,,
5744,347.9507844,0.047281224,,,,,,,,
5745,347.9658698,-0.431665396,,,,,,,,
5746,347.9767778,-0.430020196,,,,,,,,
5747,347.9833724,0.913330206,,,,,,,,
5748,347.989835,0.056531697,,,,,,,,
5749,348.0322394,0.050547308,,,,,,,,
5750,348.033561,0.385152087,,,,,,,,
5751,348.0351607,1.28e-05,,,,,,,,
5752,348.0363884,0.38099035,,,,,,,,
5753,348.0685438,0.164248658,,,,,,,,
5754,348.1167209,-0.32156577,,,,,,,,
5755,348.1483075,0.254968587,,,,,,,,
5756,348.2344485,-0.980064345,,,,,,,,
5757,348.2935965,0.434692974,,,,,,,,
5758,348.3031168,0.432938675,,,,,,,,
5759,348.3051674,-0.295956804,,,,,,,,
5760,348.3132645,0.625616281,,,,,,,,
5761,348.3510866,0.151961856,,,,,,,,
5762,348.374984,0.083995327,,,,,,,,
5763,348.3843035,0.079834676,,,,,,,,
5764,348.3862414,0.071333808,,,,,,,,
